age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,deposit,Target
44.0,self-employed,married,5.0,no,no,no,cellular,jun,tue,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.286,5076.2,1,1.0
29.0,admin,single,3.0,no,yes,yes,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,0,0.0
57.0,management,married,5.0,no,yes,no,cellular,jun,tue,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,0,0.0
49.0,services,married,3.0,no,no,no,cellular,jun,tue,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,1,1.0
29.0,admin,single,5.0,no,no,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,1,1.0
38.0,technician,married,4.0,no,yes,no,cellular,jun,tue,4.0,Yes,1.0,success,-2.9,92.963,-40.8,1.286,5076.2,1,1.0
48.0,services,married,3.0,no,yes,yes,cellular,jun,tue,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,0,0.0
25.0,unemployed,married,5.0,no,no,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,1,1.0
32.0,entrepreneur,married,2.0,no,yes,no,cellular,jun,tue,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.286,5076.2,1,1.0
25.0,self-employed,single,5.0,no,no,no,cellular,jun,fri,4.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
22.0,technician,single,5.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
54.0,blue-collar,married,2.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
54.0,blue-collar,married,2.0,no,yes,no,cellular,jun,fri,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
26.0,management,single,5.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
55.0,retired,married,3.0,no,yes,yes,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
25.0,self-employed,single,5.0,no,yes,no,cellular,jun,fri,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
26.0,self-employed,single,5.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
22.0,self-employed,single,5.0,no,yes,yes,cellular,jun,fri,6.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
22.0,technician,single,5.0,no,yes,no,cellular,jun,fri,4.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
50.0,admin,married,5.0,no,yes,no,cellular,jun,fri,7.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
44.0,blue-collar,married,4.0,no,yes,no,cellular,jun,fri,3.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
55.0,retired,married,3.0,no,yes,no,cellular,jun,fri,3.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
52.0,entrepreneur,married,3.0,no,yes,no,cellular,jun,fri,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
33.0,management,married,5.0,no,yes,no,cellular,jun,fri,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
31.0,admin,single,3.0,no,no,no,cellular,jun,fri,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
25.0,admin,single,5.0,no,no,no,telephone,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
59.0,retired,married,2.0,no,yes,no,telephone,jun,mon,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
32.0,management,married,5.0,no,yes,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
33.0,unemployed,married,5.0,no,yes,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
28.0,admin,single,3.0,no,no,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
32.0,technician,divorced,5.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
40.0,unemployed,married,2.0,no,no,no,cellular,jun,mon,3.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
52.0,technician,married,4.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,admin,married,3.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
57.0,retired,married,2.0,no,no,yes,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
35.0,entrepreneur,divorced,5.0,no,yes,no,cellular,jun,mon,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
41.0,admin,single,5.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
28.0,admin,single,5.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
22.0,services,single,3.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
22.0,services,single,3.0,no,yes,yes,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
35.0,entrepreneur,divorced,5.0,no,yes,no,telephone,jun,mon,6.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
46.0,admin,divorced,3.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
34.0,admin,married,3.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,admin,married,5.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
23.0,admin,single,3.0,no,no,no,cellular,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
36.0,self-employed,single,5.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
27.0,services,single,5.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,admin,single,3.0,no,yes,no,cellular,jun,mon,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
29.0,admin,single,3.0,no,no,yes,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
31.0,blue-collar,married,5.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
34.0,housemaid,single,2.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,technician,single,2.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
74.0,retired,married,2.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
32.0,self-employed,single,5.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
32.0,self-employed,single,5.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,services,single,3.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
34.0,blue-collar,married,2.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
57.0,unemployed,married,2.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
57.0,unemployed,married,2.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
41.0,unemployed,single,2.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,admin,married,3.0,no,no,no,cellular,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
24.0,admin,single,5.0,no,yes,yes,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,admin,single,3.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
28.0,admin,single,5.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
52.0,self-employed,married,5.0,no,yes,no,cellular,jun,mon,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
22.0,services,single,3.0,no,yes,no,telephone,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
23.0,admin,single,5.0,no,no,no,cellular,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
26.0,technician,single,4.0,no,no,no,cellular,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
43.0,admin,married,5.0,no,no,no,cellular,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
32.0,technician,married,5.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,technician,married,5.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,admin,single,3.0,no,yes,yes,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
34.0,blue-collar,married,2.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,technician,single,4.0,no,yes,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
26.0,admin,married,3.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
21.0,admin,single,3.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
38.0,admin,single,5.0,no,yes,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,admin,single,4.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
37.0,technician,married,4.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
49.0,unemployed,married,4.0,no,yes,no,cellular,jun,tue,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
35.0,management,married,5.0,no,no,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,1.0
53.0,housemaid,married,2.0,no,no,yes,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,1.0
29.0,services,single,4.0,no,yes,no,telephone,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
53.0,housemaid,married,2.0,no,yes,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,1.0
57.0,admin,married,5.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
56.0,admin,married,5.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
48.0,housemaid,married,3.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
40.0,unemployed,single,2.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,1.0
43.0,admin,married,5.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
39.0,blue-collar,married,2.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
35.0,management,married,5.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
50.0,self-employed,married,4.0,no,yes,no,cellular,jun,tue,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
25.0,admin,married,5.0,no,yes,no,telephone,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
40.0,unemployed,single,2.0,no,no,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
46.0,admin,single,5.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
49.0,unemployed,married,4.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
43.0,admin,married,5.0,no,yes,no,telephone,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
58.0,retired,married,2.0,no,yes,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
55.0,management,married,5.0,no,yes,no,cellular,jun,tue,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,1.0
44.0,unemployed,single,2.0,no,no,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
31.0,technician,married,4.0,no,yes,no,cellular,jun,tue,3.0,Yes,2.0,failure,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
57.0,retired,married,2.0,no,yes,yes,cellular,jun,tue,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,1.0
36.0,technician,single,4.0,no,yes,no,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
44.0,unemployed,single,2.0,no,yes,no,telephone,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,0.0
25.0,technician,married,4.0,no,yes,no,cellular,jun,tue,4.0,Never,1.0,failure,-2.9,92.963,-40.8,1.252,5076.2,1,1.0
24.0,admin,single,5.0,no,yes,no,cellular,jun,wed,3.0,Never,1.0,failure,-2.9,92.963,-40.8,1.244,5076.2,0,0.0
32.0,admin,single,5.0,no,yes,yes,cellular,jun,wed,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.244,5076.2,0,0.0
26.0,self-employed,single,5.0,no,yes,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,0,0.0
40.0,self-employed,single,5.0,no,no,yes,cellular,jun,wed,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,0,0.0
29.0,unemployed,single,2.0,no,no,yes,cellular,jun,wed,3.0,Yes,2.0,success,-2.9,92.963,-40.8,1.244,5076.2,1,1.0
24.0,admin,single,5.0,no,yes,no,cellular,jun,wed,7.0,Never,1.0,failure,-2.9,92.963,-40.8,1.244,5076.2,0,0.0
32.0,services,married,4.0,no,no,no,cellular,jun,wed,6.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,0,0.0
34.0,admin,married,5.0,no,no,no,telephone,jun,wed,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,0,0.0
25.0,student,single,5.0,no,yes,yes,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,1,1.0
56.0,self-employed,married,5.0,no,yes,no,telephone,jun,thu,15.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,0,0.0
29.0,admin,single,5.0,no,no,yes,cellular,jun,thu,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,1,1.0
56.0,self-employed,married,5.0,no,yes,no,cellular,jun,thu,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,0,0.0
56.0,self-employed,married,5.0,no,no,no,cellular,jun,thu,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,0,0.0
53.0,admin,married,5.0,no,no,yes,telephone,jun,thu,10.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,1,1.0
27.0,entrepreneur,single,5.0,no,no,no,cellular,jun,thu,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.235,5076.2,0,0.0
49.0,admin,married,5.0,no,no,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,1,1.0
25.0,student,single,5.0,no,no,yes,telephone,jun,thu,6.0,Never,1.0,failure,-2.9,92.963,-40.8,1.235,5076.2,1,1.0
32.0,technician,married,3.0,no,no,yes,cellular,jun,fri,4.0,Never,1.0,failure,-2.9,92.963,-40.8,1.224,5076.2,0,0.0
47.0,technician,married,4.0,no,yes,no,cellular,jun,fri,5.0,Never,1.0,failure,-2.9,92.963,-40.8,1.224,5076.2,0,0.0
32.0,technician,married,3.0,no,yes,no,telephone,jun,fri,5.0,Never,1.0,failure,-2.9,92.963,-40.8,1.224,5076.2,1,1.0
31.0,technician,single,5.0,no,yes,yes,cellular,jun,fri,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,0,0.0
38.0,services,married,2.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,0,0.0
38.0,services,married,2.0,no,no,yes,telephone,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,0,0.0
40.0,management,married,5.0,no,yes,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,1,1.0
25.0,admin,married,5.0,no,yes,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
55.0,admin,married,3.0,no,yes,no,cellular,jun,mon,5.0,Never,1.0,failure,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
58.0,retired,married,4.0,no,yes,yes,telephone,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
48.0,admin,married,5.0,no,yes,no,cellular,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
60.0,retired,divorced,2.0,no,no,no,cellular,jun,mon,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
55.0,blue-collar,married,2.0,no,no,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
47.0,housemaid,single,4.0,no,yes,no,cellular,jun,mon,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
40.0,blue-collar,married,4.0,no,no,no,telephone,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.215,5076.2,1,1.0
53.0,admin,married,5.0,no,no,yes,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
50.0,admin,married,5.0,no,no,no,cellular,jun,mon,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.215,5076.2,1,1.0
42.0,admin,single,5.0,no,yes,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
41.0,technician,divorced,5.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
32.0,technician,single,4.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
32.0,technician,single,4.0,no,yes,yes,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
49.0,technician,single,4.0,no,yes,no,cellular,jun,mon,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
45.0,admin,married,2.0,no,yes,no,telephone,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
39.0,admin,married,5.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
39.0,admin,married,5.0,no,no,no,cellular,jun,mon,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.215,5076.2,1,1.0
51.0,admin,married,5.0,no,no,no,telephone,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.0
36.0,admin,single,3.0,no,yes,no,cellular,jun,tue,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.206,5076.2,0,0.0
45.0,technician,married,4.0,no,yes,yes,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0,0.0
36.0,services,married,5.0,no,no,yes,cellular,jun,tue,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.206,5076.2,1,1.0
47.0,blue-collar,married,4.0,no,no,yes,cellular,jun,tue,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0,0.0
45.0,self-employed,single,2.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0,0.0
24.0,technician,single,4.0,no,no,no,cellular,jun,tue,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.206,5076.2,1,1.0
47.0,admin,married,5.0,no,yes,yes,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0,0.0
38.0,technician,single,5.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.0
45.0,technician,divorced,5.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.0
37.0,entrepreneur,married,5.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.0
38.0,admin,single,5.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.0
38.0,admin,single,5.0,no,yes,no,telephone,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.0
36.0,entrepreneur,single,2.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,1,1.0
36.0,entrepreneur,single,2.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.0
31.0,blue-collar,single,3.0,no,yes,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.0
64.0,management,married,5.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,1,1.0
33.0,housemaid,married,5.0,no,no,no,cellular,jun,tue,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,1,1.0
50.0,admin,married,3.0,no,no,no,cellular,jul,wed,3.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,1,1.0
51.0,retired,married,2.0,no,no,no,cellular,jul,wed,1.0,Yes,1.0,success,-2.9,92.469,-33.6,1.085,5076.2,0,0.0
56.0,management,married,4.0,no,no,no,cellular,jul,wed,2.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,0,0.0
59.0,admin,married,5.0,no,yes,yes,cellular,jul,wed,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,0,0.0
55.0,management,married,5.0,no,no,yes,cellular,jul,wed,2.0,Yes,1.0,success,-2.9,92.469,-33.6,1.085,5076.2,1,1.0
51.0,admin,single,3.0,no,yes,no,telephone,jul,wed,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,1,1.0
61.0,admin,married,5.0,no,yes,yes,telephone,jul,wed,4.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,1,1.0
51.0,housemaid,married,2.0,no,yes,yes,cellular,jul,thu,1.0,Never,1.0,failure,-2.9,92.469,-33.6,1.072,5076.2,0,0.0
34.0,admin,married,5.0,no,yes,no,telephone,jul,thu,3.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0,0.0
45.0,admin,married,5.0,no,no,no,cellular,jul,thu,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0,0.0
45.0,admin,married,5.0,no,no,no,cellular,jul,thu,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,1.0
50.0,admin,married,5.0,no,no,no,cellular,jul,thu,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,1.0
60.0,admin,married,5.0,no,yes,no,telephone,jul,thu,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,1.0
59.0,blue-collar,divorced,2.0,no,yes,no,cellular,jul,thu,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,1.0
59.0,blue-collar,divorced,2.0,no,no,no,cellular,jul,thu,1.0,Never,0.0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,1.0
58.0,retired,married,4.0,no,no,yes,cellular,jul,thu,1.0,Yes,1.0,success,-2.9,92.469,-33.6,1.072,5076.2,0,0.0
63.0,retired,divorced,5.0,no,yes,yes,cellular,jul,thu,1.0,Never,1.0,failure,-2.9,92.469,-33.6,1.072,5076.2,0,0.0
51.0,technician,married,4.0,no,no,no,cellular,jul,thu,1.0,Yes,1.0,success,-2.9,92.469,-33.6,1.072,5076.2,1,1.0
